EPC,Ant,Time,Frequency,RSSI,Phase,Time-int,time,
E2801160600002073A4A0529,3,1970/1/5 18:02:20,908750,-64,87,25573.75162,,916250
E2801160600002073A4A0519,3,1970/1/5 18:02:20,908750,-55,87,25573.75162,,916250
E2801160600002073A4A0519,1,1970/1/5 18:02:20,908750,-39,98,25573.75162,,916250
E2801160600002073A4A0529,1,1970/1/5 18:02:20,908750,-36,98,25573.75162,,917250
E2801160600002073A4A0519,2,1970/1/5 18:02:20,908750,-55,154,25573.75162,,917250
E2801160600002073A4A0529,1,1970/1/5 18:02:20,924750,-38,120,25573.75162,,917250
E2801160600002073A4A0519,1,1970/1/5 18:02:20,924750,-42,115,25573.75162,,917250
E2801160600002073A4A0519,2,1970/1/5 18:02:20,924750,-55,81,25573.75162,,917250
E2801160600002073A4A0529,2,1970/1/5 18:02:20,924750,-62,64,25573.75162,,917250
E2801160600002073A4A0519,3,1970/1/5 18:02:20,924750,-51,67,25573.75162,,917250
E2801160600002073A4A0529,3,1970/1/5 18:02:20,924750,-57,73,25573.75162,,917250
E2801160600002073A4A0529,1,1970/1/5 18:02:20,924750,-36,120,25573.75162,,917250
E2801160600002073A4A0519,1,1970/1/5 18:02:20,924750,-41,115,25573.75162,,917250
E2801160600002073A4A0529,2,1970/1/5 18:02:20,924750,-62,70,25573.75162,,909750
E2801160600002073A4A0519,2,1970/1/5 18:02:20,924750,-56,78,25573.75162,,909750
E2801160600002073A4A0529,3,1970/1/5 18:02:20,924750,-57,56,25573.75162,,909750
E2801160600002073A4A0519,3,1970/1/5 18:02:20,924750,-50,61,25573.75162,,909750
E2801160600002073A4A0529,1,1970/1/5 18:02:20,924750,-36,106,25573.75162,,909750
E2801160600002073A4A0519,1,1970/1/5 18:02:20,924750,-38,98,25573.75162,,909750
E2801160600002073A4A0529,2,1970/1/5 18:02:20,924750,-63,98,25573.75162,,909750
E2801160600002073A4A0519,2,1970/1/5 18:02:20,924750,-56,84,25573.75162,,909750
E2801160600002073A4A0529,3,1970/1/5 18:02:20,924750,-57,75,25573.75162,,909750
E2801160600002073A4A0519,3,1970/1/5 18:02:20,924750,-51,70,25573.75162,,909750
E2801160600002073A4A0529,1,1970/1/5 18:02:21,915750,-34,101,25573.75163,,911750
E2801160600002073A4A0519,1,1970/1/5 18:02:21,915750,-36,87,25573.75163,,911750
E2801160600002073A4A0519,2,1970/1/5 18:02:21,915750,-54,157,25573.75163,,911750
E2801160600002073A4A0529,2,1970/1/5 18:02:21,915750,-62,157,25573.75163,,911750
E2801160600002073A4A0539,3,1970/1/5 18:02:21,915750,-76,101,25573.75163,6319.444437,911750
E2801160600002073A4A0529,3,1970/1/5 18:02:21,915750,-58,95,25573.75163,,911750
E2801160600002073A4A0519,3,1970/1/5 18:02:21,915750,-51,112,25573.75163,,911750
E2801160600002073A4A0519,1,1970/1/5 18:02:21,915750,-35,104,25573.75163,,911750
E2801160600002073A4A0529,1,1970/1/5 18:02:21,915750,-33,106,25573.75163,,911750
E2801160600002073A4A0539,1,1970/1/5 18:02:21,915750,-79,30,25573.75163,6319.444437,
E2801160600002073A4A0529,2,1970/1/5 18:02:21,915750,-64,137,25573.75163,,909250
E2801160600002073A4A0519,2,1970/1/5 18:02:21,915750,-57,151,25573.75163,,909250
E2801160600002073A4A0519,3,1970/1/5 18:02:21,915750,-51,95,25573.75163,,909250
E200497E93D2893134FFAA24,3,1970/1/5 18:02:21,915750,-79,146,25573.75163,,909250
E2801160600002073A4A0529,3,1970/1/5 18:02:21,910250,-58,39,25573.75163,,909250
E2801160600002073A4A0539,3,1970/1/5 18:02:21,915750,-78,115,25573.75163,6319.444437,909250
E2801160600002073A4A0519,3,1970/1/5 18:02:21,910250,-50,25,25573.75163,,914750
E2801160600002073A4A0529,1,1970/1/5 18:02:21,910250,-36,50,25573.75163,,914750
E2801160600002073A4A0519,1,1970/1/5 18:02:21,910250,-36,56,25573.75163,,914750
E2801160600002073A4A0529,2,1970/1/5 18:02:21,910250,-70,92,25573.75163,,914750
E2801160600002073A4A0519,2,1970/1/5 18:02:21,910250,-60,126,25573.75163,,914750
E2801160600002073A4A0519,3,1970/1/5 18:02:21,910250,-50,25,25573.75163,,914750
E2801160600002073A4A0529,3,1970/1/5 18:02:21,910250,-59,50,25573.75163,,914750
E200497E93D284B134FFAA12,3,1970/1/5 18:02:21,910250,-80,143,25573.75163,,914750
E2801160600002073A4A0529,1,1970/1/5 18:02:21,910250,-36,61,25573.75163,,914750
E2801160600002073A4A0519,1,1970/1/5 18:02:21,910250,-37,61,25573.75163,,914750
E2801160600002073A4A0519,2,1970/1/5 18:02:21,910250,-62,126,25573.75163,,914750
E2801160600002073A4A0529,2,1970/1/5 18:02:21,910250,-73,81,25573.75163,,914750
E2801160600002073A4A0519,3,1970/1/5 18:02:21,910250,-50,28,25573.75163,,908750
E2801160600002073A4A0519,1,1970/1/5 18:02:21,903250,-36,33,25573.75163,,908750
E2801160600002073A4A0529,1,1970/1/5 18:02:21,903250,-35,25,25573.75163,,908750
E2801160600002073A4A0529,2,1970/1/5 18:02:21,903250,-75,67,25573.75163,,908750
E2801160600002073A4A0519,2,1970/1/5 18:02:21,903250,-70,120,25573.75163,,908750
E2801160600002073A4A0519,3,1970/1/5 18:02:21,903250,-50,16,25573.75163,,908750
E2801160600002073A4A0529,3,1970/1/5 18:02:21,903250,-61,28,25573.75163,,915750
E2801160600002073A4A0529,1,1970/1/5 18:02:21,903250,-34,33,25573.75163,,915750
E2801160600002073A4A0519,1,1970/1/5 18:02:21,903250,-36,30,25573.75163,,915750
E2801160600002073A4A0519,2,1970/1/5 18:02:21,903250,-70,126,25573.75163,,915750
E2801160600002073A4A0529,2,1970/1/5 18:02:21,903250,-74,73,25573.75163,,915750
E2801160600002073A4A0519,3,1970/1/5 18:02:21,903250,-49,11,25573.75163,,915750
E2801160600002073A4A0529,3,1970/1/5 18:02:21,903250,-59,2,25573.75163,,915750
E2801160600002073A4A0519,1,1970/1/5 18:02:22,908250,-32,67,25573.75164,,915750
E2801160600002073A4A0529,1,1970/1/5 18:02:22,908250,-36,64,25573.75164,,915750
E2801160600002073A4A0519,2,1970/1/5 18:02:22,908250,-62,2,25573.75164,,915750
E2801160600002073A4A0529,2,1970/1/5 18:02:22,908250,-71,132,25573.75164,,915750
E2801160600002073A4A0519,3,1970/1/5 18:02:22,908250,-49,67,25573.75164,,915750
E2801160600002073A4A0529,3,1970/1/5 18:02:22,908250,-59,39,25573.75164,,915750
E2801160600002073A4A0519,1,1970/1/5 18:02:22,908250,-32,39,25573.75164,,915750
E2801160600002073A4A0529,1,1970/1/5 18:02:22,908250,-37,30,25573.75164,,915750
E2801160600002073A4A0519,2,1970/1/5 18:02:22,908250,-62,5,25573.75164,,915750
E2801160600002073A4A0529,2,1970/1/5 18:02:22,908250,-73,149,25573.75164,,915750
E2801160600002073A4A0529,3,1970/1/5 18:02:22,908250,-61,42,25573.75164,,915750
E2801160600002073A4A0519,3,1970/1/5 18:02:22,908250,-49,47,25573.75164,,919250
E2801160600002073A4A0529,1,1970/1/5 18:02:22,908250,-38,19,25573.75164,,919250
E2801160600002073A4A0519,1,1970/1/5 18:02:22,908250,-32,28,25573.75164,,919250
E2801160600002073A4A0519,2,1970/1/5 18:02:22,908250,-68,11,25573.75164,,919250
E2801160600002073A4A0529,2,1970/1/5 18:02:22,908250,-74,126,25573.75164,,919250
E2801160600002073A4A0529,3,1970/1/5 18:02:22,908250,-57,53,25573.75164,,919250
E2801160600002073A4A0519,3,1970/1/5 18:02:22,908250,-52,50,25573.75164,,919250
E2801160600002073A4A0529,1,1970/1/5 18:02:22,919250,-39,92,25573.75164,,919250
E2801160600002073A4A0519,1,1970/1/5 18:02:22,919250,-42,104,25573.75164,,919250
E2801160600002073A4A0539,1,1970/1/5 18:02:22,919250,-79,61,25573.75164,6435.185169,
E2801160600002073A4A0529,2,1970/1/5 18:02:22,919250,-74,70,25573.75164,,919250
E2801160600002073A4A0519,2,1970/1/5 18:02:22,919250,-74,53,25573.75164,,919250
E2801160600002073A4A0519,3,1970/1/5 18:02:22,919250,-56,115,25573.75164,,914250
E2801160600002073A4A0529,3,1970/1/5 18:02:22,919250,-67,90,25573.75164,,914250
E2801160600002073A4A0519,1,1970/1/5 18:02:22,919250,-43,59,25573.75164,,914250
E2801160600002073A4A0529,1,1970/1/5 18:02:22,919250,-49,163,25573.75164,,914250
E2801160600002073A4A0539,1,1970/1/5 18:02:22,919250,-79,61,25573.75164,6435.185169,
E2801160600002073A4A0529,2,1970/1/5 18:02:22,924250,-76,90,25573.75164,,914250
E2801160600002073A4A0519,2,1970/1/5 18:02:22,924250,-77,14,25573.75164,,914250
E2801160600002073A4A0529,1,1970/1/5 18:02:22,924250,-50,75,25573.75164,,914250
E2801160600002073A4A0519,1,1970/1/5 18:02:22,924250,-42,143,25573.75164,,914250
E2801160600002073A4A0529,3,1970/1/5 18:02:22,924250,-69,171,25573.75164,,914250
E2801160600002073A4A0519,3,1970/1/5 18:02:22,924250,-56,143,25573.75164,,914250
E2801160600002073A4A0529,1,1970/1/5 18:02:22,924250,-48,30,25573.75164,,914250
E2801160600002073A4A0519,1,1970/1/5 18:02:22,924250,-44,174,25573.75164,,917750
E2801160600002073A4A0519,2,1970/1/5 18:02:22,924250,-74,163,25573.75164,,917750
E2801160600002073A4A0529,3,1970/1/5 18:02:22,924250,-60,14,25573.75164,,917750
E2801160600002073A4A0519,3,1970/1/5 18:02:22,924250,-56,174,25573.75164,,917750
E2801160600002073A4A0529,1,1970/1/5 18:02:22,924250,-48,47,25573.75164,,917750
E2801160600002073A4A0519,1,1970/1/5 18:02:22,924250,-48,67,25573.75164,,917750
E2801160600002073A4A0519,2,1970/1/5 18:02:23,924250,-74,129,25573.75166,,917750
E2801160600002073A4A0529,2,1970/1/5 18:02:23,924250,-76,14,25573.75166,,917750
E2801160600002073A4A0529,2,1970/1/5 18:02:23,914250,-81,42,25573.75166,,917750
E2801160600002073A4A0519,2,1970/1/5 18:02:23,914250,-80,19,25573.75166,,917750
E2801160600002073A4A0519,3,1970/1/5 18:02:23,914250,-59,39,25573.75166,,917750
E2801160600002073A4A0529,3,1970/1/5 18:02:23,914250,-77,104,25573.75166,,917750
E2801160600002073A4A0529,1,1970/1/5 18:02:23,914250,-52,0,25573.75166,,912250
E2801160600002073A4A0519,1,1970/1/5 18:02:23,914250,-53,92,25573.75166,,912250
E2801160600002073A4A0539,1,1970/1/5 18:02:23,914250,-80,123,25573.75166,6550.925937,
E2801160600002073A4A0519,2,1970/1/5 18:02:23,914250,-80,36,25573.75166,,912250
E2801160600002073A4A0529,3,1970/1/5 18:02:23,914250,-70,137,25573.75166,,912250
E2801160600002073A4A0519,3,1970/1/5 18:02:23,914250,-62,59,25573.75166,,912250
E2801160600002073A4A0539,3,1970/1/5 18:02:23,914250,-79,157,25573.75166,6550.925937,912250
E2801160600002073A4A0539,1,1970/1/5 18:02:23,914250,-80,151,25573.75166,6550.925937,
E2801160600002073A4A0519,1,1970/1/5 18:02:23,902750,-55,19,25573.75166,,912250
E2801160600002073A4A0529,1,1970/1/5 18:02:23,902750,-49,73,25573.75166,,912250
E2801160600002073A4A0529,3,1970/1/5 18:02:23,902750,-69,84,25573.75166,,912250
E2801160600002073A4A0519,3,1970/1/5 18:02:23,902750,-61,168,25573.75166,,912250
E2801160600002073A4A0519,1,1970/1/5 18:02:23,902750,-56,22,25573.75166,,918250
E2801160600002073A4A0529,1,1970/1/5 18:02:23,902750,-50,70,25573.75166,,918250
E2801160600002073A4A0519,3,1970/1/5 18:02:23,902750,-59,174,25573.75166,,918250
E2801160600002073A4A0529,3,1970/1/5 18:02:23,902750,-63,177,25573.75166,,918250
E2801160600002073A4A0519,1,1970/1/5 18:02:24,907750,-44,120,25573.75167,,918250
E2801160600002073A4A0519,1,1970/1/5 18:02:24,907750,-44,120,25573.75167,,918250
E2801160600002073A4A0529,1,1970/1/5 18:02:24,907750,-36,92,25573.75167,,918250
E2801160600002073A4A0529,1,1970/1/5 18:02:24,907750,-36,92,25573.75167,,918250
E2801160600002073A4A0529,2,1970/1/5 18:02:24,907750,-68,42,25573.75167,,918250
E2801160600002073A4A0529,2,1970/1/5 18:02:24,907750,-68,42,25573.75167,,918250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,907750,-74,33,25573.75167,,918250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,907750,-74,33,25573.75167,,918250
E2801160600002073A4A0529,3,1970/1/5 18:02:24,907750,-56,53,25573.75167,,918250
E2801160600002073A4A0529,3,1970/1/5 18:02:24,907750,-56,53,25573.75167,,918250
E2801160600002073A4A0519,3,1970/1/5 18:02:24,907750,-53,53,25573.75167,,918250
E2801160600002073A4A0519,3,1970/1/5 18:02:24,907750,-53,53,25573.75167,,918250
E2801160600002073A4A0529,1,1970/1/5 18:02:24,907750,-36,98,25573.75167,,918250
E2801160600002073A4A0529,1,1970/1/5 18:02:24,907750,-36,98,25573.75167,,918250
E2801160600002073A4A0519,1,1970/1/5 18:02:24,907750,-44,106,25573.75167,,913250
E2801160600002073A4A0519,1,1970/1/5 18:02:24,907750,-44,106,25573.75167,,913250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,907750,-76,42,25573.75167,,913250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,907750,-76,42,25573.75167,,913250
E2801160600002073A4A0529,2,1970/1/5 18:02:24,907750,-70,45,25573.75167,,913250
E2801160600002073A4A0529,2,1970/1/5 18:02:24,907750,-70,45,25573.75167,,913250
E2801160600002073A4A0519,3,1970/1/5 18:02:24,907750,-53,56,25573.75167,,913250
E2801160600002073A4A0519,3,1970/1/5 18:02:24,907750,-53,56,25573.75167,,913250
E2801160600002073A4A0529,3,1970/1/5 18:02:24,907750,-56,42,25573.75167,,913250
E2801160600002073A4A0529,3,1970/1/5 18:02:24,907750,-56,42,25573.75167,,913250
E2801160600002073A4A0519,1,1970/1/5 18:02:24,907750,-45,118,25573.75167,,913250
E2801160600002073A4A0519,1,1970/1/5 18:02:24,907750,-45,118,25573.75167,,913250
E2801160600002073A4A0529,1,1970/1/5 18:02:24,907750,-36,92,25573.75167,,913250
E2801160600002073A4A0529,1,1970/1/5 18:02:24,907750,-36,92,25573.75167,,913250
E2801160600002073A4A0529,2,1970/1/5 18:02:24,907750,-67,39,25573.75167,,913250
E2801160600002073A4A0529,2,1970/1/5 18:02:24,907750,-67,39,25573.75167,,913250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,907750,-74,50,25573.75167,,913250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,907750,-74,50,25573.75167,,913250
E2801160600002073A4A0529,3,1970/1/5 18:02:24,907750,-55,39,25573.75167,,912750
E2801160600002073A4A0529,3,1970/1/5 18:02:24,907750,-55,39,25573.75167,,912750
E2801160600002073A4A0519,3,1970/1/5 18:02:24,907750,-53,56,25573.75167,,912750
E2801160600002073A4A0519,3,1970/1/5 18:02:24,907750,-53,56,25573.75167,,912750
E2801160600002073A4A0529,1,1970/1/5 18:02:24,917750,-37,78,25573.75167,,912750
E2801160600002073A4A0529,1,1970/1/5 18:02:24,917750,-37,78,25573.75167,,912750
E2801160600002073A4A0539,1,1970/1/5 18:02:24,917750,-78,143,25573.75167,6666.666668,
E2801160600002073A4A0539,1,1970/1/5 18:02:24,917750,-78,143,25573.75167,6666.666668,
E2801160600002073A4A0519,1,1970/1/5 18:02:24,917750,-45,92,25573.75167,,912750
E2801160600002073A4A0519,1,1970/1/5 18:02:24,917750,-45,92,25573.75167,,912750
E2801160600002073A4A0519,2,1970/1/5 18:02:24,917750,-70,149,25573.75167,,912750
E2801160600002073A4A0519,2,1970/1/5 18:02:24,917750,-70,149,25573.75167,,912750
E2801160600002073A4A0529,2,1970/1/5 18:02:24,917750,-68,146,25573.75167,,918750
E2801160600002073A4A0529,2,1970/1/5 18:02:24,917750,-68,146,25573.75167,,918750
E2801160600002073A4A0519,3,1970/1/5 18:02:24,917750,-55,137,25573.75167,,918750
E2801160600002073A4A0519,3,1970/1/5 18:02:24,917750,-55,137,25573.75167,,918750
E2801160600002073A4A0529,3,1970/1/5 18:02:24,917750,-57,140,25573.75167,,918750
E2801160600002073A4A0529,3,1970/1/5 18:02:24,917750,-57,140,25573.75167,,918750
E2801160600002073A4A0539,1,1970/1/5 18:02:24,917750,-79,149,25573.75167,6666.666668,
E2801160600002073A4A0539,1,1970/1/5 18:02:24,917750,-79,149,25573.75167,6666.666668,
E2801160600002073A4A0529,1,1970/1/5 18:02:24,917750,-36,163,25573.75167,,918750
E2801160600002073A4A0529,1,1970/1/5 18:02:24,917750,-36,163,25573.75167,,918750
E2801160600002073A4A0519,1,1970/1/5 18:02:24,917750,-45,174,25573.75167,,918750
E2801160600002073A4A0519,1,1970/1/5 18:02:24,917750,-45,174,25573.75167,,918750
E2801160600002073A4A0529,2,1970/1/5 18:02:24,917750,-74,73,25573.75167,,915250
E2801160600002073A4A0529,2,1970/1/5 18:02:24,917750,-74,73,25573.75167,,915250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,917750,-75,14,25573.75167,,915250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,917750,-75,14,25573.75167,,915250
E2801160600002073A4A0529,3,1970/1/5 18:02:24,917750,-58,157,25573.75167,,915250
E2801160600002073A4A0529,3,1970/1/5 18:02:24,917750,-58,157,25573.75167,,915250
E2801160600002073A4A0519,3,1970/1/5 18:02:24,917750,-56,151,25573.75167,,915250
E2801160600002073A4A0519,3,1970/1/5 18:02:24,917750,-56,151,25573.75167,,915250
E2801160600002073A4A0529,3,1970/1/5 18:02:24,906750,-57,90,25573.75167,,915250
E2801160600002073A4A0529,3,1970/1/5 18:02:24,906750,-57,90,25573.75167,,915250
E2801160600002073A4A0519,3,1970/1/5 18:02:24,906750,-54,73,25573.75167,,915250
E2801160600002073A4A0519,3,1970/1/5 18:02:24,906750,-54,73,25573.75167,,915250
E2801160600002073A4A0519,1,1970/1/5 18:02:24,906750,-43,33,25573.75167,,911250
E2801160600002073A4A0519,1,1970/1/5 18:02:24,906750,-43,33,25573.75167,,911250
E2801160600002073A4A0529,1,1970/1/5 18:02:24,906750,-36,25,25573.75167,,911250
E2801160600002073A4A0529,1,1970/1/5 18:02:24,906750,-36,25,25573.75167,,911250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,906750,-79,132,25573.75167,,911250
E2801160600002073A4A0519,2,1970/1/5 18:02:24,906750,-79,132,25573.75167,,911250
E2801160600002073A4A0529,2,1970/1/5 18:02:24,906750,-74,19,25573.75167,,911250
E2801160600002073A4A0529,2,1970/1/5 18:02:24,906750,-74,19,25573.75167,,911250
E2801160600002073A4A0519,3,1970/1/5 18:02:25,906750,-54,75,25573.75168,,911250
E2801160600002073A4A0519,3,1970/1/5 18:02:25,906750,-54,75,25573.75168,,911250
E2801160600002073A4A0529,3,1970/1/5 18:02:25,906750,-57,87,25573.75168,,911250
E2801160600002073A4A0529,3,1970/1/5 18:02:25,906750,-57,87,25573.75168,,911250
E2801160600002073A4A0519,1,1970/1/5 18:02:25,906750,-44,11,25573.75168,,911250
E2801160600002073A4A0519,1,1970/1/5 18:02:25,906750,-44,11,25573.75168,,911250
E2801160600002073A4A0529,1,1970/1/5 18:02:25,906750,-37,11,25573.75168,,916750
E2801160600002073A4A0529,1,1970/1/5 18:02:25,906750,-37,11,25573.75168,,916750
E2801160600002073A4A0519,2,1970/1/5 18:02:25,906750,-78,5,25573.75168,,916750
E2801160600002073A4A0519,2,1970/1/5 18:02:25,906750,-78,5,25573.75168,,916750
E2801160600002073A4A0529,2,1970/1/5 18:02:25,906750,-72,5,25573.75168,,916750
E2801160600002073A4A0529,2,1970/1/5 18:02:25,906750,-72,5,25573.75168,,916750
E2801160600002073A4A0529,1,1970/1/5 18:02:25,912250,-40,45,25573.75168,,916750
E2801160600002073A4A0529,1,1970/1/5 18:02:25,912250,-40,45,25573.75168,,913750
E2801160600002073A4A0519,1,1970/1/5 18:02:25,912250,-45,39,25573.75168,,913750
E2801160600002073A4A0519,1,1970/1/5 18:02:25,912250,-45,39,25573.75168,,913750
E200497E93D292B134FFAA4A,1,1970/1/5 18:02:25,912250,-78,39,25573.75168,,913750
E200497E93D292B134FFAA4A,1,1970/1/5 18:02:25,912250,-78,39,25573.75168,,913750
E2801160600002073A4A0539,1,1970/1/5 18:02:25,912250,-79,14,25573.75168,6782.407399,
E2801160600002073A4A0539,1,1970/1/5 18:02:25,912250,-79,14,25573.75168,6782.407399,
E2801160600002073A4A0529,2,1970/1/5 18:02:25,912250,-76,30,25573.75168,,910750
E2801160600002073A4A0529,2,1970/1/5 18:02:25,912250,-76,30,25573.75168,,910750
E2801160600002073A4A0519,2,1970/1/5 18:02:25,912250,-75,14,25573.75168,,910750
E2801160600002073A4A0519,2,1970/1/5 18:02:25,912250,-75,14,25573.75168,,910750
E2801160600002073A4A0519,3,1970/1/5 18:02:25,912250,-56,78,25573.75168,,910750
E2801160600002073A4A0519,3,1970/1/5 18:02:25,912250,-56,78,25573.75168,,910750
E2801160600002073A4A0529,3,1970/1/5 18:02:25,912250,-67,90,25573.75168,,910750
E2801160600002073A4A0529,3,1970/1/5 18:02:25,912250,-67,90,25573.75168,,910750
E2801160600002073A4A0519,1,1970/1/5 18:02:25,912250,-43,11,25573.75168,,910750
E2801160600002073A4A0519,1,1970/1/5 18:02:25,912250,-43,11,25573.75168,,910750
E2801160600002073A4A0529,1,1970/1/5 18:02:25,912250,-51,132,25573.75168,,910750
E2801160600002073A4A0529,1,1970/1/5 18:02:25,912250,-51,132,25573.75168,,910750
E2801160600002073A4A0539,1,1970/1/5 18:02:25,912250,-79,168,25573.75168,6782.407399,
E2801160600002073A4A0539,1,1970/1/5 18:02:25,912250,-79,168,25573.75168,6782.407399,
E200497E93D292B134FFAA4A,1,1970/1/5 18:02:25,912250,-79,39,25573.75168,,916250
E200497E93D292B134FFAA4A,1,1970/1/5 18:02:25,912250,-79,39,25573.75168,,916250
E200497E93D28EF134FFAA3B,1,1970/1/5 18:02:25,912250,-79,126,25573.75168,,916250
E200497E93D28EF134FFAA3B,1,1970/1/5 18:02:25,912250,-79,126,25573.75168,,916250
E2801160600002073A4A0529,2,1970/1/5 18:02:25,912250,-75,45,25573.75168,,916250
E2801160600002073A4A0529,2,1970/1/5 18:02:25,912250,-75,45,25573.75168,,916250
E2801160600002073A4A0519,2,1970/1/5 18:02:25,912250,-78,2,25573.75168,,916250
E2801160600002073A4A0519,2,1970/1/5 18:02:25,912250,-78,2,25573.75168,,916250
E2801160600002073A4A0529,3,1970/1/5 18:02:25,918250,-70,177,25573.75168,,916250
E2801160600002073A4A0529,3,1970/1/5 18:02:25,918250,-70,177,25573.75168,,916250
E2801160600002073A4A0519,3,1970/1/5 18:02:25,918250,-57,129,25573.75168,,916250
E2801160600002073A4A0519,3,1970/1/5 18:02:25,918250,-57,129,25573.75168,,916250
E2801160600002073A4A0539,3,1970/1/5 18:02:25,918250,-79,174,25573.75168,6782.407399,916250
E2801160600002073A4A0539,3,1970/1/5 18:02:25,918250,-79,174,25573.75168,6782.407399,916250
E2801160600002073A4A0539,1,1970/1/5 18:02:25,918250,-79,126,25573.75168,6782.407399,
E2801160600002073A4A0539,1,1970/1/5 18:02:25,918250,-79,126,25573.75168,6782.407399,
E2801160600002073A4A0529,1,1970/1/5 18:02:25,918250,-40,135,25573.75168,,917250
E2801160600002073A4A0529,1,1970/1/5 18:02:25,918250,-40,135,25573.75168,,917250
E2801160600002073A4A0519,1,1970/1/5 18:02:25,918250,-45,112,25573.75168,,917250
E2801160600002073A4A0519,1,1970/1/5 18:02:25,918250,-45,112,25573.75168,,917250
E2801160600002073A4A0519,2,1970/1/5 18:02:25,918250,-77,177,25573.75168,,917250
